loan_id,age,education,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_id_outlier_flag,age_outlier_flag,education_outlier_flag,loan_amount_outlier_flag,asset_cost_outlier_flag,no_of_loans_outlier_flag,no_of_curr_loans_outlier_flag,loan_to_asset,loan_amount_log,proof_submitted,loan_default
1086,38,2.0,357120,987312,0,0,0,0,0,0,0,0,0,0,0.3617093684671107,12.78582993891032,VoterID,1
1087,39,2.0,752376,993012,0,0,0,0,0,0,0,0,0,0,0.7576706021679497,13.530992807095418,VoterID,0
1088,36,2.0,603036,752544,2,2,0,0,0,0,0,0,0,0,0.8013298890164562,13.309733833694214,Aadhar,0
1089,29,1.0,461784,702024,0,0,0,0,0,0,0,0,0,0,0.6577894772828279,13.04285469378123,Passport,0
1090,44,1.0,678708,859584,0,0,0,0,0,0,0,0,0,0,0.7895772838954657,13.42794774324928,Aadhar,0
1091,33,2.0,449268,707580,3,2,0,0,0,0,0,0,0,0,0.6349359789705757,13.015377096461567,Aadhar,0
1092,33,2.0,514728,852000,0,0,0,0,0,0,0,0,0,0,0.6041408450704225,13.15139582755468,Aadhar,1
1093,46,2.0,600036,788244,4,0,0,0,0,0,0,0,0,0,0.7612312938633216,13.30474659896364,VoterID,0
1094,38,2.0,643536,823584,0,0,0,0,0,0,0,0,0,0,0.7813847767805105,13.374734802422866,Aadhar,0
1095,49,2.0,933012,1355724,0,0,0,0,0,0,0,1,0,0,0.6882020234206963,13.746174413280105,Aadhar,0
1096,28,1.0,524820,783708,0,0,0,0,0,0,0,0,0,0,0.669662680488141,13.170812531055331,Aadhar,1
1097,39,1.0,699156,896784,0,0,0,0,0,0,0,0,0,0,0.7796258630840871,13.457630602576495,Aadhar,0
1098,44,1.0,639636,970632,0,0,0,0,0,0,0,0,0,0,0.6589891946690404,13.368656106924178,Aadhar,0
1099,35,1.0,684000,833916,11,8,0,0,0,0,0,0,1,1,0.8202264976328552,13.435714658591923,Driving,1
1100,46,1.0,900948,1096296,2,2,0,0,0,0,0,0,0,0,0.8218108977867291,13.711203931214836,Aadhar,0
1101,29,2.0,600216,1093956,0,0,0,0,0,0,0,0,0,0,0.548665577043318,13.305046535479326,Aadhar,0
1102,26,1.0,1115316,1612092,0,0,0,0,0,0,1,1,0,0,0.6918438898028152,13.924649227402103,Aadhar,1
1103,28,2.0,603636,873264,0,0,0,0,0,0,0,0,0,0,0.6912411367009289,13.310728302870558,Aadhar,0
1104,49,2.0,709764,828828,2,2,0,0,0,0,0,0,0,0,0.8563465519987259,13.472689208314078,Aadhar,0
1105,37,2.0,743556,847956,2,0,0,0,0,0,0,0,0,0,0.8768804041719146,13.519200706368796,Aadhar,1
1106,48,2.0,615636,718848,2,0,0,0,0,0,0,0,0,0,0.8564202724358975,13.330412783104304,Aadhar,1
1107,47,2.0,843804,1038972,5,4,1,0,0,0,0,0,0,0,0.8121527817881521,13.6456767042296,Aadhar,1
1108,44,2.0,640536,730920,3,2,0,0,0,0,0,0,0,0,0.8763421441471023,13.370062166019698,Aadhar,1
1109,35,2.0,809004,1179720,2,2,0,0,0,0,0,0,0,0,0.685759332723019,13.603560376491245,Aadhar,0
1110,28,2.0,1138968,1914072,0,0,0,0,0,0,1,1,0,0,0.5950497159981443,13.945634025202041,Aadhar,0
1111,25,1.0,722556,950400,0,0,0,0,0,0,0,0,0,0,0.7602651515151515,13.49055158859042,Aadhar,0
1112,39,1.0,266892,740760,5,2,0,0,0,0,1,0,0,0,0.3602948323343593,12.49460310799735,Aadhar,0
1113,41,2.0,829476,1137324,0,0,0,0,0,0,0,0,0,0,0.7293225149561603,13.628550660681507,VoterID,0
1114,35,1.0,609636,783312,0,0,0,0,0,0,0,0,0,0,0.7782799191126907,13.320618977050732,Aadhar,0
1115,27,2.0,719364,931080,0,0,0,0,0,0,0,0,0,0,0.7726124500579972,13.486124157405975,Aadhar,1
1116,31,2.0,558828,766140,0,0,0,0,0,0,0,0,0,0,0.729407157960686,13.233598801940321,VoterID,0
1117,31,1.0,645108,829284,4,4,0,0,0,0,0,0,0,0,0.7779096184178158,13.37717457374839,Aadhar,0
1118,46,1.0,770556,1002504,3,3,0,0,0,0,0,0,0,0,0.7686313471068444,13.55486890894248,Aadhar,0
1119,25,1.0,853476,1826760,0,0,0,0,0,0,0,1,0,0,0.46720751494449186,13.657073872991786,Aadhar,1
1120,41,1.0,676956,1058664,0,0,0,0,0,0,0,0,0,0,0.6394436761805445,13.425363034367615,Aadhar,0
1121,39,2.0,520728,774600,0,0,0,0,0,0,0,0,0,0,0.6722540666150271,13.162985031857852,Aadhar,0
1122,40,1.0,636936,747624,0,0,0,0,0,0,0,0,0,0,0.8519469679946069,13.364426028564363,VoterID,1
1123,37,2.0,538188,706200,8,2,0,0,0,0,0,0,1,0,0.762090059473237,13.195965078567374,Aadhar,0
1124,32,1.0,752652,874812,11,7,0,0,0,0,0,0,1,1,0.8603585684695683,13.531359577197135,Aadhar,0
1125,40,2.0,624084,822360,0,0,0,0,0,0,0,0,0,0,0.7588939150736903,13.34404185602346,Aadhar,0
1126,28,2.0,761556,1077432,0,0,0,0,0,0,0,0,0,0,0.7068251175016149,13.543120300781329,Aadhar,1
1127,44,1.0,674688,816000,0,0,0,0,0,0,0,0,0,0,0.8268235294117647,13.422007122940297,Aadhar,1
1128,26,1.0,792984,933900,0,0,0,0,0,0,0,0,0,0,0.8491101831031159,13.583559584927366,Aadhar,1
1129,25,1.0,673908,825492,2,2,0,0,0,0,0,0,0,0,0.8163713276446046,13.420850365942325,VoterID,1
1130,33,1.0,782028,1068132,0,0,0,0,0,0,0,0,0,0,0.7321454651672266,13.569647103238816,Aadhar,1
1131,36,1.0,1152060,1960620,0,0,0,0,0,0,1,1,0,0,0.5875998408666646,13.957063070224986,VoterID,0
1132,45,2.0,737196,1031412,0,0,0,0,0,0,0,0,0,0,0.7147444474177147,13.510610435317545,Aadhar,0
1133,40,2.0,761364,873720,2,0,0,0,0,0,0,0,0,0,0.8714050267820355,13.542868153920207,Aadhar,0
1134,43,2.0,582588,755292,6,2,0,0,0,0,0,0,0,0,0.7713414149759298,13.275237242450405,PAN,1
1135,48,2.0,461700,741444,0,0,0,0,0,0,0,0,0,0,0.6227038050075259,13.042672774401334,Aadhar,0
1136,23,,477648,880800,0,0,0,0,0,0,0,0,0,0,0.5422888283378746,13.076631432112796,Aadhar,0
1137,48,1.0,764028,830400,8,4,0,0,0,0,0,0,1,0,0.9200722543352601,13.54636102554345,Aadhar,0
1138,43,2.0,939348,1213848,2,0,0,0,0,0,0,1,0,0,0.7738596595290349,13.752942361128955,Aadhar,1
1139,25,2.0,651636,957060,0,0,0,0,0,0,0,0,0,0,0.6808726725597142,13.387242937400556,VoterID,0
1140,37,2.0,767364,1196280,0,0,0,0,0,0,0,0,0,0,0.6414585214163908,13.550717847206542,VoterID,1
1141,42,2.0,584544,803748,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,13.278589045810152,Driving,1
1142,34,1.0,710556,888732,11,7,0,0,0,0,0,0,1,1,0.7995166146824915,13.473804448494949,Aadhar,1
1143,45,2.0,667188,928200,15,10,0,0,0,0,0,0,1,1,0.7187976729153199,13.410828643080213,Aadhar,0
1144,40,2.0,717600,882888,8,2,0,0,0,0,0,0,1,0,0.8127871258868622,13.483668983259754,Aadhar,0
1145,23,,633036,832476,0,0,0,0,0,0,0,0,0,0,0.7604255257809234,13.358284151234818,Aadhar,1
1146,33,1.0,693108,930960,2,2,0,0,0,0,0,0,0,0,0.7445088940448569,13.448942552961,Aadhar,0
1147,28,2.0,955596,1290000,0,0,0,0,0,0,0,1,0,0,0.7407720930232559,13.770091555039999,Aadhar,1
1148,28,1.0,614772,750480,0,0,0,0,0,0,0,0,0,0,0.8191717300927407,13.329008372961326,Aadhar,0
1149,27,1.0,746556,892200,2,2,0,0,0,0,0,0,0,0,0.8367585743106927,13.523227249375925,VoterID,0
1150,43,1.0,575388,808308,0,0,0,0,0,0,0,0,0,0,0.7118425154767737,13.262801612780944,Aadhar,0
1151,41,2.0,693108,836892,3,3,0,0,0,0,0,0,0,0,0.8281928851034542,13.448942552961,Aadhar,0
1152,45,1.0,394704,562656,2,2,0,0,0,0,0,0,0,0,0.70150145026446,12.885893929419701,Aadhar,0
1153,28,2.0,758556,906180,6,4,0,0,0,0,0,0,0,0,0.8370919684830829,13.539173223266282,Aadhar,1
1154,48,2.0,848604,988560,16,5,0,0,0,0,0,0,1,0,0.8584243748482642,13.65134910379051,Aadhar,1
1155,42,2.0,814584,1256400,0,0,0,0,0,0,0,1,0,0,0.6483476599808978,13.610434060081415,Aadhar,1
1156,38,1.0,562188,1212000,3,3,0,0,0,0,0,1,0,0,0.4638514851485149,13.239593371272402,Aadhar,0
1157,36,2.0,554988,832308,2,2,0,0,0,0,0,0,0,0,0.6668060381493389,13.226703572712337,Aadhar,1
1158,27,1.0,419268,851700,0,0,0,0,0,0,0,0,0,0,0.4922719267347658,12.946267997680643,Aadhar,1
1159,37,1.0,407808,836880,0,0,0,0,0,0,0,0,0,0,0.4872956696300545,12.918554206520943,Aadhar,0
1160,39,2.0,637236,745380,25,14,0,0,0,0,0,0,1,1,0.8549142719149964,13.36489692187335,Aadhar,0
1161,37,2.0,770556,975264,7,5,0,0,0,0,0,0,0,0,0.7900999114086033,13.55486890894248,Aadhar,0
1162,29,1.0,623964,1192800,0,0,0,0,0,0,0,0,0,0,0.5231086519114688,13.343849556034886,Aadhar,0
1163,43,1.0,606936,929916,6,3,0,0,0,0,0,0,0,0,0.6526783064276773,13.316180275528318,PAN,0
1164,22,,680028,876360,0,0,0,0,0,0,0,0,0,0,0.7759687799534438,13.429890723301753,Aadhar,0
1165,35,2.0,523788,860352,0,0,0,0,0,0,0,0,0,0,0.6088066279848248,13.168844210453413,Aadhar,1
1166,27,1.0,719364,870000,2,2,0,0,0,0,0,0,0,0,0.8268551724137931,13.486124157405975,Aadhar,0
1167,36,2.0,636456,863520,0,0,0,0,0,0,0,0,0,0,0.7370483602001112,13.363672137745443,Aadhar,1
1168,41,2.0,716244,1087212,2,0,0,0,0,0,0,0,0,0,0.6587896380834649,13.481777566183927,Aadhar,0
1169,31,1.0,834276,941040,4,0,0,0,0,0,0,0,0,0,0.8865467992858964,13.634320760489066,Aadhar,0
1170,49,2.0,830028,1171536,4,4,0,0,0,0,0,0,0,0,0.708495513582169,13.629215918921437,Aadhar,0
1171,45,2.0,582024,839172,0,0,0,0,0,0,0,0,0,0,0.6935693755273055,13.274268681117482,Aadhar,0
1172,43,2.0,774984,991200,0,0,0,0,0,0,0,0,0,0,0.7818644067796611,13.560598953309468,Aadhar,1
1173,29,1.0,663024,840000,0,0,0,0,0,0,0,0,0,0,0.7893142857142857,13.404567975847742,Aadhar,0
1174,48,2.0,569988,814536,0,0,0,0,0,0,0,0,0,0,0.6997701759038275,13.253372341378906,Aadhar,1
1175,40,1.0,687108,882000,5,2,0,0,0,0,0,0,0,0,0.7790340136054422,13.440248219463436,Aadhar,0
1176,47,2.0,562188,872940,6,0,0,0,0,0,0,0,0,0,0.6440167709120902,13.239593371272402,Aadhar,0
1177,30,1.0,581988,881676,2,0,0,0,0,0,0,0,0,0,0.6600928232139698,13.27420682619132,Aadhar,0
1178,40,2.0,753384,933528,2,2,0,0,0,0,0,0,0,0,0.807028819703319,13.532331664299376,Aadhar,0
1179,48,2.0,612936,746232,6,4,0,0,0,0,0,0,0,0,0.8213745859196604,13.326017436390487,Aadhar,1
1180,48,2.0,791028,954468,3,0,0,0,0,0,0,0,0,0,0.8287632482178554,13.58108990853033,Aadhar,0
1181,44,2.0,649308,890400,0,0,0,0,0,0,0,0,0,0,0.7292318059299191,13.383663999481678,PAN,1
1182,46,2.0,485520,757080,18,7,1,0,0,0,0,0,1,1,0.6413060706926613,13.092977820155005,Aadhar,0
1183,45,2.0,629136,768000,3,3,1,0,0,0,0,0,0,0,0.8191875,13.35210431800762,Aadhar,1
1184,33,1.0,562188,754584,5,5,0,0,0,0,0,0,0,0,0.7450303743519608,13.239593371272402,Aadhar,1
1185,44,2.0,708156,848112,0,0,0,0,0,0,0,0,0,0,0.8349793423510102,13.470421099505076,Aadhar,0
1186,24,1.0,953232,1306140,0,0,0,0,0,0,0,1,0,0,0.7298084431990445,13.767614643834063,Aadhar,0
1187,36,2.0,435300,1137816,0,0,0,0,0,0,0,0,0,0,0.38257503849480057,12.983793024804003,Aadhar,0
1188,47,2.0,580188,840864,0,0,0,0,0,0,0,0,0,0,0.6899902956958557,13.271109191510055,Aadhar,1
1189,49,2.0,411120,978204,0,0,0,0,0,0,0,0,0,0,0.42028043230246453,12.926642854042994,Aadhar,0
1190,24,,789468,1082724,2,2,0,0,0,0,0,0,0,0,0.7291498110321744,13.579115846549108,Aadhar,0
1191,40,2.0,696636,882348,2,0,0,0,0,0,0,0,0,0,0.7895252213412395,13.454019750634114,Aadhar,1
1192,47,2.0,861804,1221852,4,2,0,0,0,0,0,1,0,0,0.7053260132978462,13.66678430595721,Aadhar,1
1193,36,2.0,586188,897384,4,3,0,0,0,0,0,0,0,0,0.653218688989329,13.281397542156219,Aadhar,0
1194,37,2.0,713532,850560,9,6,0,0,0,0,0,0,1,1,0.8388967268623024,13.477983965705453,Aadhar,0
1195,22,,621636,1474968,0,0,0,0,0,0,0,1,0,0,0.4214572790731731,13.340111600073627,Aadhar,0
1196,27,1.0,636948,925800,0,0,0,0,0,0,0,0,0,0,0.6879974076474401,13.364444868554756,Aadhar,0
1197,33,2.0,663108,1010532,0,0,0,0,0,0,0,0,0,0,0.6561969338922469,13.404694659878334,Aadhar,0
1198,45,2.0,764964,870000,0,0,0,0,0,0,0,0,0,0,0.8792689655172414,13.547585360128048,Aadhar,0
1199,35,1.0,645636,897684,2,2,0,0,0,0,0,0,0,0,0.7192241367786437,13.377992705324163,Driving,1
1200,44,2.0,791940,959940,0,0,0,0,0,0,0,0,0,0,0.8249890618163636,13.582242173072181,Aadhar,0
1201,26,2.0,763356,966000,0,0,0,0,0,0,0,0,0,0,0.7902236024844721,13.545481090748499,Aadhar,1
1202,45,2.0,753756,961392,14,2,0,0,0,0,0,0,1,0,0.784025662788956,13.532825313879249,Aadhar,0
1203,45,1.0,395808,809148,0,0,0,0,0,0,0,0,0,0,0.4891663824170609,12.888687050649029,VoterID,0
1204,40,1.0,657108,797580,0,0,0,0,0,0,0,0,0,0,0.8238772286165651,13.395605189337589,Aadhar,0
1205,34,2.0,606636,780168,7,4,0,0,0,0,0,0,0,0,0.7775709847109853,13.31568586809027,Aadhar,0
1206,33,1.0,699108,842148,0,0,0,0,0,0,0,0,0,0,0.8301486199575372,13.457561946111962,Aadhar,1
1207,35,1.0,667356,840000,4,3,0,0,0,0,0,0,0,0,0.7944714285714286,13.411080414095807,Aadhar,1
1208,27,2.0,612936,850440,4,3,0,0,0,0,0,0,0,0,0.7207280936926768,13.326017436390487,Aadhar,0
1209,37,2.0,602436,735804,5,3,1,0,0,0,0,0,0,0,0.8187452093220478,13.308738374564365,Aadhar,0
1210,34,2.0,675108,806616,0,0,0,0,0,0,0,0,0,0,0.836963313398197,13.422629438299417,Aadhar,1
1211,46,1.0,550188,938244,0,0,0,0,0,0,0,0,0,0,0.5864018315065165,13.218017134542837,Aadhar,0
1212,44,2.0,796584,918276,0,0,0,0,0,0,0,0,0,0,0.8674777517870444,13.588089119524776,Aadhar,0
1213,36,,600936,809448,0,0,0,0,0,0,0,0,0,0,0.7424022296676254,13.306245382731609,Aadhar,1
1214,24,,873804,1299600,0,0,0,0,0,0,0,1,0,0,0.6723638042474608,13.680612517616312,Aadhar,1
1215,33,1.0,477600,765528,5,4,0,0,0,0,0,0,0,0,0.6238831238047465,13.076530934860683,Aadhar,1
1216,45,2.0,651108,769572,5,2,0,0,0,0,0,0,0,0,0.8460650855280597,13.3864323418909,Aadhar,0
1217,47,1.0,849804,1041000,0,0,0,0,0,0,0,0,0,0,0.8163342939481268,13.652762190382889,Aadhar,1
1218,28,2.0,980232,1257072,0,0,0,0,0,0,1,1,0,0,0.7797739508954141,13.79554557748953,VoterID,1
1219,38,2.0,608916,909924,5,0,0,0,0,0,0,0,0,0,0.6691943502973875,13.319437248405487,Aadhar,0
1220,36,1.0,847476,1002744,3,3,0,0,0,0,0,0,0,0,0.845156889495225,13.650018979225415,Aadhar,1
1221,41,2.0,633876,860760,0,0,0,0,0,0,0,0,0,0,0.7364143315209815,13.359610208288556,VoterID,0
1222,37,2.0,743364,849888,3,3,0,0,0,0,0,0,0,0,0.8746611318197222,13.51894245475766,Aadhar,0
1223,27,1.0,702156,861600,0,0,0,0,0,0,0,0,0,0,0.8149442896935933,13.461912304726395,Aadhar,1
1224,25,1.0,715764,835416,0,0,0,0,0,0,0,0,0,0,0.8567755465540521,13.481107179778839,Aadhar,0
1225,47,1.0,692724,865752,2,2,0,0,0,0,0,0,0,0,0.8001413799794861,13.448388374019181,Aadhar,1
1226,41,1.0,413808,862536,3,3,0,0,0,0,0,0,0,0,0.4797573666490442,12.933159793694566,Aadhar,1
1227,27,2.0,853476,1367808,3,3,0,0,0,0,0,1,0,0,0.6239735401459854,13.657073872991786,VoterID,0
1228,48,2.0,671508,819720,2,2,0,0,0,0,0,0,0,0,0.8191919191919191,13.4172826976851,VoterID,0
1229,48,1.0,600936,893496,3,2,0,0,0,0,0,0,0,0,0.6725670847994842,13.306245382731609,Aadhar,0
1230,45,1.0,840204,1075428,0,0,0,0,0,0,0,0,0,0,0.7812740601881297,13.641401188663767,Aadhar,1
1231,46,1.0,644556,833148,3,3,0,0,0,0,0,0,0,0,0.7736392573708393,13.376318538102403,VoterID,1
1232,26,1.0,798912,969804,0,0,0,0,0,0,0,0,0,0,0.8237870745016519,13.591007332712255,VoterID,0
1233,42,2.0,521928,838080,20,8,0,0,0,0,0,0,1,1,0.622766323024055,13.165286842288182,Aadhar,0
1234,24,,616836,1233204,0,0,0,0,0,0,0,1,0,0,0.5001897496277988,13.332360086461938,Aadhar,0
1235,45,2.0,502728,752736,6,4,0,0,0,0,0,0,0,0,0.6678676189261574,13.127806536498946,Aadhar,0
1236,42,1.0,778584,949800,4,0,0,0,0,0,0,0,0,0,0.8197346809854706,13.565233448624852,Aadhar,0
1237,30,2.0,640716,982344,0,0,0,0,0,0,0,0,0,0,0.6522318047445701,13.370343140754114,Aadhar,1
1238,27,1.0,696156,838896,2,0,0,0,0,0,0,0,0,0,0.8298477999656692,13.45333048859105,Aadhar,0
1239,35,1.0,754956,900000,6,6,0,0,0,0,0,0,0,1,0.83884,13.534416072966858,Aadhar,0
1240,37,2.0,758556,868968,7,2,0,0,0,0,0,0,0,0,0.8729389344601872,13.539173223266282,Aadhar,0
1241,33,1.0,612036,843000,3,3,0,0,0,0,0,0,0,0,0.7260213523131672,13.324548017183321,Aadhar,0
1242,23,,719364,1213560,0,0,0,0,0,0,0,1,0,0,0.5927716800158213,13.486124157405975,VoterID,0
1243,32,1.0,464088,791100,2,2,0,0,0,0,0,0,0,0,0.5866363291619264,13.047831623159968,PAN,0
1244,36,2.0,574188,721524,2,0,0,0,0,0,0,0,0,0,0.7957988923445374,13.26071388939748,Aadhar,0
1245,37,2.0,992232,1372380,0,0,0,0,0,0,1,1,0,0,0.7230009181130591,13.807713237719506,Aadhar,0
1246,22,,541740,758328,0,0,0,0,0,0,0,0,0,0,0.7143874418457449,13.202543306431815,Aadhar,1
1247,40,1.0,528588,763896,3,3,0,0,0,0,0,0,0,0,0.6919633039052436,13.177966471249839,Aadhar,1
1248,34,2.0,776028,1007628,0,0,0,0,0,0,0,0,0,0,0.7701532708499566,13.561945169601094,Driving,0
1249,26,1.0,595236,754992,0,0,0,0,0,0,0,0,0,0,0.7884004068917286,13.296714924547414,Aadhar,1
1250,24,,622836,1039284,4,3,0,0,0,0,0,0,0,0,0.59929335965915,13.342040126297432,Aadhar,0
1251,42,2.0,696708,790140,8,4,0,0,0,0,0,0,1,0,0.8817526008049207,13.454123098976972,Aadhar,0
1252,43,2.0,745764,857376,0,0,0,0,0,0,0,0,0,0,0.8698214085768671,13.522165816153928,Aadhar,0
1253,36,1.0,627336,792000,0,0,0,0,0,0,0,0,0,0,0.7920909090909091,13.34923915528818,Aadhar,0
1254,37,1.0,794028,900000,2,2,0,0,0,0,0,0,0,0,0.8822533333333333,13.584875263491762,Aadhar,0
1255,25,1.0,866604,1226880,0,0,0,0,0,0,0,1,0,0,0.7063478090766823,13.672338557945892,VoterID,0
1256,42,2.0,669756,825216,0,0,0,0,0,0,0,0,0,0,0.811612959516054,13.414670239013304,PAN,1
1257,28,1.0,657108,828000,0,0,0,0,0,0,0,0,0,0,0.793608695652174,13.395605189337589,Aadhar,1
1258,32,1.0,630036,773304,0,0,0,0,0,0,0,0,0,0,0.81473262778933,13.353533826801897,Aadhar,0
1259,32,2.0,612936,776832,0,0,0,0,0,0,0,0,0,0,0.7890200197726149,13.326017436390487,Aadhar,1
1260,47,1.0,764556,873072,24,6,0,0,0,0,0,0,1,1,0.8757078454010666,13.547051860106896,Aadhar,0
1261,29,2.0,705108,984000,4,3,0,0,0,0,0,0,0,0,0.7165731707317073,13.4661076797726,Aadhar,0
1262,49,2.0,761556,917832,2,2,0,0,0,0,0,0,0,0,0.8297335460084199,13.543120300781329,VoterID,1
1263,39,1.0,501264,710064,0,0,0,0,0,0,0,0,0,0,0.7059419995944027,13.124890182342199,Aadhar,0
1264,50,1.0,725556,956808,3,0,0,0,0,0,0,0,0,0,0.7583088770160784,13.49469491472605,Aadhar,0
1265,41,1.0,1039440,1420020,0,0,0,0,0,0,1,1,0,0,0.7319896902860523,13.854193626612647,Aadhar,1
1266,46,2.0,767364,1020000,0,0,0,0,0,0,0,0,0,0,0.7523176470588235,13.550717847206542,VoterID,0
1267,32,1.0,1154280,1564860,13,0,0,0,0,0,1,1,1,0,0.7376250910624592,13.95898819727521,Aadhar,1
1268,49,2.0,880548,1205796,5,2,0,0,0,0,0,1,0,0,0.7302628305285471,13.688300855568734,Aadhar,0
1269,45,2.0,651108,797148,0,0,0,0,0,0,0,0,0,0,0.8167968808803384,13.3864323418909,Aadhar,1
1270,46,1.0,668448,832968,0,0,0,0,0,0,0,0,0,0,0.8024894113579393,13.412715382411944,Aadhar,1
1271,28,1.0,449268,858000,0,0,0,0,0,0,0,0,0,0,0.5236223776223776,13.015377096461567,Aadhar,0
1272,24,1.0,690708,837816,0,0,0,0,0,0,0,0,0,0,0.8244149073304878,13.445473885251328,Driving,1
1273,49,1.0,504972,914244,4,3,0,0,0,0,0,0,0,0,0.5523383254360981,13.13226024148164,VoterID,1
1274,44,1.0,760200,870600,0,0,0,0,0,0,0,0,0,0,0.8731909028256375,13.541338150979724,VoterID,1
1275,31,1.0,651108,845772,0,0,0,0,0,0,0,0,0,0,0.7698386799279239,13.3864323418909,Aadhar,1
1276,30,2.0,576588,1032864,0,0,0,0,0,0,0,0,0,0,0.558241936982991,13.264884986654481,Aadhar,0
1277,42,1.0,472008,806724,5,3,0,0,0,0,0,0,0,0,0.5850922992250137,13.064753332182514,Aadhar,0
1278,32,1.0,942432,1320000,12,3,0,0,0,0,0,1,1,0,0.7139636363636364,13.756220108244309,Aadhar,0
1279,47,1.0,550548,910848,5,4,0,0,0,0,0,0,0,0,0.6044345489038786,13.218671241174635,Aadhar,1
1280,48,1.0,820584,1025172,0,0,0,0,0,0,0,0,0,0,0.8004354391263124,13.617772779515331,Aadhar,0
1281,33,1.0,694956,898812,0,0,0,0,0,0,0,0,0,0,0.7731939493464707,13.451605252129273,Aadhar,1
1282,28,1.0,597636,1167444,2,2,0,0,0,0,0,0,0,0,0.5119183446914799,13.300738825208095,Aadhar,0
1283,32,2.0,684000,828636,0,0,0,0,0,0,0,0,0,0,0.825452912979885,13.435714658591923,Aadhar,1
1284,25,1.0,734556,847212,0,0,0,0,0,0,0,0,0,0,0.8670273792155918,13.507022875397166,Aadhar,1
1285,45,2.0,326748,556800,0,0,0,0,0,0,1,1,0,0,0.5868318965517242,12.69694757103802,Aadhar,0
1286,28,1.0,814584,1287420,0,0,0,0,0,0,0,1,0,0,0.6327259169501794,13.610434060081415,Aadhar,0
1287,25,1.0,650628,856356,5,5,0,0,0,0,0,0,0,0,0.7597634628589045,13.38569486626715,Aadhar,0
1288,24,2.0,401808,584400,0,0,0,0,0,0,0,0,0,0,0.6875564681724846,12.903732130315696,Aadhar,1
1289,26,2.0,748956,1054956,4,4,0,0,0,0,0,0,0,0,0.7099405093672153,13.526436850971507,Aadhar,0
1290,23,,660156,828756,0,0,0,0,0,0,0,0,0,0,0.7965625588231036,13.400232964501814,Aadhar,0
1291,33,1.0,386208,542880,2,2,0,0,0,0,0,1,0,0,0.7114058355437666,12.864133952692589,VoterID,1
1292,43,1.0,826584,960000,15,5,0,0,0,0,0,0,1,0,0.861025,13.625058034270388,Aadhar,0
1293,41,2.0,708024,823200,8,8,0,0,0,0,0,0,1,1,0.8600874635568513,13.470234682786911,Aadhar,1
1294,28,1.0,968544,1153116,14,3,0,0,0,0,0,0,1,0,0.8399363116980425,13.783550224353299,Aadhar,1
1295,41,1.0,655908,751560,3,0,0,0,0,0,0,0,0,0,0.8727287242535526,13.39377733879159,Aadhar,0
1296,38,1.0,630636,815784,4,4,0,0,0,0,0,0,0,0,0.7730428642876055,13.354485698650294,Aadhar,0
1297,33,2.0,1086660,1527996,0,0,0,0,0,0,1,1,0,0,0.7111667831591182,13.898620249937258,Aadhar,0
1298,38,2.0,831876,972000,6,5,0,0,0,0,0,0,0,0,0.8558395061728395,13.631439872335985,Aadhar,0
1299,30,2.0,802188,1116552,2,0,0,0,0,0,0,0,0,0,0.7184510887088107,13.595099519932877,Aadhar,1
1300,39,2.0,782028,927756,0,0,0,0,0,0,0,0,0,0,0.8429242171433006,13.569647103238816,Aadhar,0
1301,34,1.0,701508,924324,2,0,0,0,0,0,0,0,0,0,0.7589416698040947,13.460989008093101,Aadhar,1
1302,38,1.0,681756,915480,3,3,0,0,0,0,0,0,0,0,0.7446978634159129,13.43242856834856,Aadhar,0
1303,27,2.0,478728,674928,0,0,0,0,0,0,0,0,0,0,0.7093023255813954,13.078889954285165,Aadhar,0
1304,39,1.0,550548,816000,2,2,0,0,0,0,0,0,0,0,0.6746911764705882,13.218671241174635,VoterID,0
1305,34,1.0,639864,768792,4,3,0,0,0,0,0,0,0,0,0.8322979427465427,13.36901249558541,Aadhar,1
1306,31,2.0,695916,1063200,0,0,0,0,0,0,0,0,0,0,0.6545485327313769,13.452985679331805,Aadhar,1
1307,46,2.0,675156,934584,0,0,0,0,0,0,0,0,0,0,0.7224133946226342,13.422700535401797,Aadhar,1
1308,44,1.0,533388,721200,0,0,0,0,0,0,0,0,0,0,0.7395840266222962,13.187006268095208,Aadhar,1
1309,48,2.0,669108,886176,3,2,0,0,0,0,0,0,0,0,0.7550509153937818,13.413702255584646,Aadhar,0
1310,30,1.0,597156,921912,0,0,0,0,0,0,0,0,0,0,0.6477364433915601,13.299935339375686,Aadhar,0
1311,43,2.0,790584,894000,4,3,0,0,0,0,0,0,0,0,0.8843221476510067,13.580528456732784,Aadhar,0
1312,48,1.0,571188,814800,5,3,0,0,0,0,0,0,0,0,0.7010162002945508,13.255475432118999,Aadhar,0
1313,26,2.0,635496,764448,0,0,0,0,0,0,0,0,0,0,0.8313135752856964,13.362162648908136,Aadhar,1
1314,43,2.0,574188,738000,0,0,0,0,0,0,0,0,0,0,0.7780325203252032,13.26071388939748,Aadhar,0
1315,37,2.0,643668,873672,4,2,0,0,0,0,0,0,0,0,0.7367387303244238,13.374939897800704,Aadhar,1
1316,35,2.0,562188,827520,10,5,0,0,0,0,0,0,1,0,0.679364849187935,13.239593371272402,Aadhar,1
